REPASAR,[1, 1, 0]
REPENTE,[2, 3, 1]
REPETIR,[1, 2, 1]
REPETÍA,[0, 1, 0]
REPITIÓ,[0, 0, 4]
REPLETA,[2, 0, 2]
REPLETO,[2, 1, 0]
REPLICÓ,[0, 0, 13]
REPONER,[0, 1, 0]
REPOSAR,[1, 0, 0]
RESBALÉ,[0, 0, 1]
RESCATE,[0, 0, 2]
RESERVA,[1, 0, 1]
RESERVO,[0, 0, 1]
RESERVÉ,[0, 0, 1]
RESIDIÓ,[0, 1, 0]
RESIDUO,[0, 1, 0]
RESIDÍA,[1, 0, 0]
RESISTA,[0, 1, 0]
RESORTE,[1, 0, 0]
RESPETA,[0, 1, 0]
RESPETO,[4, 10, 3]
RESPIRÓ,[1, 0, 0]
RESULTA,[1, 1, 0]
RESULTE,[0, 2, 0]
RESUMEN,[0, 4, 1]
RETABLO,[1, 0, 0]
RETANDO,[0, 1, 0]
RETORCÍ,[0, 0, 1]
RETRASO,[0, 1, 0]
RETRATO,[0, 6, 0]
RETUMBÓ,[0, 0, 1]
REUNIDA,[1, 0, 0]
REUNIÓN,[3, 2, 0]
REUNÍAN,[0, 1, 0]
REVELAN,[0, 0, 1]
REVELAR,[0, 2, 3]
REVENTÓ,[0, 0, 1]
REVISAR,[0, 0, 1]
REVISTE,[0, 1, 1]
REVIVIR,[0, 3, 0]
REVOLCÓ,[0, 0, 1]
REZANDO,[1, 1, 0]
RIBAZOS,[4, 0, 0]
RICARDO,[0, 1, 0]
RIESGOS,[1, 1, 0]
RIGIDEZ,[1, 0, 0]
RIGORES,[0, 1, 0]
RIMADAS,[0, 0, 1]
RIQUEZA,[2, 0, 3]
RISUEÑA,[0, 0, 1]
RISUEÑO,[2, 0, 0]
RIZADAS,[1, 0, 0]
RIÑONES,[2, 0, 0]
ROBADOS,[0, 1, 0]
ROBANDO,[0, 1, 0]
ROBARLE,[1, 1, 0]
ROBARME,[0, 1, 0]
ROBARON,[1, 0, 0]
ROBASEN,[1, 0, 0]
ROBUSTA,[1, 1, 0]
ROBUSTO,[0, 2, 4]
ROCINES,[2, 0, 0]
ROCÍALA,[0, 0, 1]
RODABAN,[1, 0, 0]
RODAMOS,[1, 0, 0]
RODANDO,[1, 0, 0]
RODARON,[1, 0, 0]
RODEABA,[1, 1, 1]
RODEADA,[1, 0, 0]
RODEADO,[2, 3, 2]
RODILLA,[2, 1, 0]
ROGARON,[0, 0, 1]
ROGARTE,[0, 0, 1]
ROJIZAS,[1, 0, 0]
ROMANOS,[1, 1, 2]
ROMERÍA,[0, 0, 1]
RONDABA,[1, 0, 0]
ROPEROS,[0, 0, 2]
ROSADAS,[0, 1, 0]
ROSALES,[1, 0, 0]
ROSARIO,[2, 5, 0]
ROSTROS,[1, 5, 1]
ROVELES,[2, 0, 0]
ROYENDO,[1, 0, 0]
ROZABAN,[0, 1, 0]
ROZADOS,[1, 0, 0]
ROZANDO,[1, 1, 0]
RUBORES,[0, 1, 0]
RUDEZAS,[0, 0, 1]
RUGIDOS,[0, 3, 0]
RUIDOSA,[1, 0, 0]
RUIDOSO,[2, 1, 0]
RUMBOSO,[0, 1, 0]
RUMORES,[2, 0, 0]
RUPTURA,[0, 0, 3]
RÁPIDAS,[0, 1, 0]
RÁPIDOS,[1, 3, 0]
RÉGIMEN,[0, 2, 0]
RÍTMICO,[1, 0, 0]
RÚSTICA,[0, 2, 1]
RÚSTICO,[1, 0, 0]
SABEMOS,[0, 1, 3]
SABERLA,[0, 0, 1]
SABERLO,[2, 0, 1]
SABERSE,[1, 0, 0]
SACABAN,[3, 0, 0]
SACADAS,[0, 0, 1]
SACADOS,[0, 1, 1]
SACANDO,[4, 1, 2]
SACARLA,[0, 0, 3]
SACARLE,[0, 1, 0]
SACARON,[0, 2, 1]
SACARSE,[0, 2, 0]
SACARTE,[0, 0, 2]
SACARÁN,[1, 0, 0]
SACIADO,[0, 1, 0]
SACUDIR,[0, 1, 1]
SACUDIÓ,[0, 0, 2]
SAGRADA,[0, 3, 1]
SAGRADO,[0, 4, 2]
SAINETE,[0, 2, 0]
SALARIO,[0, 0, 2]
SALDRÁS,[2, 0, 2]
SALDRÍA,[0, 1, 0]
SALIDAD,[0, 1, 0]
SALIDOS,[0, 2, 0]
SALIERA,[2, 2, 1]
SALIESE,[1, 0, 0]
SALIMOS,[0, 0, 5]
SALIRLE,[1, 0, 0]
SALISTE,[0, 0, 1]
SALOMÓN,[0, 0, 1]
SALONES,[3, 7, 1]
SALTABA,[5, 2, 0]
SALUDAR,[0, 2, 3]
SALUDOS,[0, 2, 3]
SALVABA,[1, 0, 0]
SALVADO,[2, 2, 6]
SALVAJE,[1, 3, 0]
SALVARÁ,[0, 0, 1]
SANGRAR,[0, 0, 1]
SAQUITO,[1, 0, 2]
SARDINA,[1, 0, 0]
SARNOSO,[0, 1, 0]
SASTRES,[0, 0, 3]
SATANÁS,[0, 1, 1]
SATURNO,[0, 0, 1]
SECARSE,[2, 0, 0]
SECCIÓN,[0, 2, 0]
SECRETA,[0, 1, 2]
SECRETO,[1, 7, 13]
SEDOSAS,[1, 0, 0]
SEDOSOS,[0, 0, 1]
SEGANDO,[1, 0, 0]
SEGUIDA,[4, 0, 73]
SEGUIDO,[2, 2, 1]
SEGUNDA,[2, 2, 21]
SEGUNDO,[1, 0, 11]
SEGUROS,[0, 0, 1]
SEGUÍAN,[4, 2, 1]
SELECTA,[0, 0, 1]
SELLADA,[0, 0, 1]
SEMANAS,[3, 0, 0]
SEMILLA,[0, 0, 1]
SEMITAS,[0, 0, 1]
SENTABA,[2, 0, 0]
SENTADA,[0, 2, 3]
SENTADO,[4, 2, 11]
SENTAOS,[0, 0, 1]
SENTARA,[0, 1, 1]
SENTARÉ,[0, 0, 1]
SENTASE,[0, 0, 1]
SENTIDO,[2, 4, 5]
SENTIRÁ,[1, 0, 0]
SENTÍAN,[1, 1, 0]
SENTÓSE,[0, 3, 0]
SEPAMOS,[0, 0, 1]
SEPARAN,[0, 1, 0]
SEPARAR,[0, 1, 0]
SEPULTE,[0, 0, 1]
SERAFÍN,[1, 0, 0]
SEREMOS,[0, 1, 0]
SERENOS,[1, 1, 0]
SERVIDO,[0, 2, 2]
SERVIRÁ,[0, 0, 1]
SERVIRÉ,[0, 0, 1]
SERVÍAN,[1, 1, 1]
SESENTA,[2, 1, 2]
SETENTA,[2, 1, 2]
SEVILLA,[0, 4, 0]
SEÑALAR,[0, 0, 2]
SEÑALES,[0, 4, 1]
SEÑORAS,[5, 2, 9]
SEÑORES,[6, 2, 2]
SEÑORÓN,[1, 0, 0]
SIEMPRE,[39, 55, 24]
SIENTAS,[0, 0, 2]
SIENTEN,[0, 1, 0]
SIENTES,[0, 1, 0]
SILBIDO,[2, 0, 0]
SILLÓNY,[0, 1, 0]
SIMPLES,[1, 3, 2]
SINDBAD,[0, 0, 2]
SISTEMA,[0, 2, 0]
SITUADA,[0, 0, 4]
SITUADO,[0, 1, 1]
SOBRINA,[0, 1, 0]
SOBRINO,[1, 1, 2]
SOCORRO,[1, 1, 0]
SOFOCAR,[1, 0, 0]
SOLARES,[1, 0, 0]
SOLDADO,[1, 6, 0]
SOLEDAD,[3, 1, 7]
SOLEMNE,[2, 1, 0]
SOLTABA,[1, 0, 0]
SOLTERA,[1, 0, 1]
SOLTERO,[4, 0, 1]
SOMBART,[0, 0, 2]
SOMBRAS,[1, 4, 0]
SOMBRÍA,[1, 2, 0]
SOMBRÍO,[1, 1, 0]
SONABAN,[5, 1, 0]
SONANDO,[2, 0, 0]
SONARON,[2, 6, 0]
SONDEAR,[1, 1, 0]
SONETOS,[0, 1, 0]
SONIDOS,[1, 2, 1]
SONORAS,[0, 1, 0]
SONREÍA,[5, 4, 1]
SONREÍR,[1, 4, 1]
SONRISA,[15, 14, 8]
SONRÍEN,[0, 1, 0]
SOPETÓN,[0, 1, 0]
SOPLABA,[3, 0, 1]
SOPLADO,[1, 0, 0]
SOPLARÁ,[0, 0, 1]
SORBETE,[0, 0, 1]
SORDINA,[0, 1, 2]
SOSIEGO,[0, 0, 1]
SOSLAYO,[0, 1, 0]
SOSTUVE,[0, 0, 1]
SOTANAS,[1, 4, 0]
SOÑADAS,[0, 0, 2]
SOÑANDO,[0, 1, 1]
SPANISH,[0, 1, 0]
SPENCER,[0, 0, 1]
STÉFANE,[0, 0, 1]
SUBASTA,[1, 0, 0]
SUBCOPA,[0, 0, 1]
SUBLIME,[0, 3, 2]
SUCEDIÓ,[0, 0, 1]
SUCEDÍA,[1, 0, 0]
SUCESOS,[0, 10, 1]
SUDARIO,[0, 0, 3]
SUELTAS,[1, 1, 1]
SUELTOS,[0, 0, 1]
SUERTES,[1, 0, 0]
SUFRIDA,[1, 0, 1]
SUFRIDO,[2, 0, 3]
SUJETAR,[1, 0, 0]
SUJETOS,[0, 2, 0]
SULEIKA,[0, 0, 1]
SULTANA,[0, 0, 1]
SULTANÍ,[0, 0, 1]
SUNNITA,[0, 0, 1]
SUPERAR,[0, 0, 1]
SUPIERA,[0, 3, 2]
SUPIESE,[0, 0, 2]
SUPLICO,[0, 0, 2]
SUPLICÓ,[0, 0, 1]
SUPONES,[0, 0, 1]
SUPONGO,[0, 1, 0]
SUPONÍA,[0, 0, 1]
SUPREMA,[0, 1, 0]
SUPREMO,[0, 1, 0]
SURCADA,[0, 1, 0]
SURCADO,[0, 2, 0]
SURGIDO,[0, 1, 0]
SURGÍAN,[1, 1, 0]
SUSPIRO,[1, 1, 0]
SUSURRO,[0, 2, 0]
SUTILES,[0, 0, 2]
SÁBADOS,[2, 0, 0]
SÁBANAS,[1, 0, 0]
SÁNDALO,[0, 0, 2]
SÉPTIMA,[0, 0, 1]
SÉQUITO,[0, 0, 1]
SÉSAMOS,[0, 0, 1]
SÍGUEME,[0, 0, 6]
SÍLABAS,[0, 1, 0]
SÓLIDAS,[0, 0, 1]
SÓLIDOS,[0, 0, 1]
SÓNNICA,[0, 0, 2]
SÚPLICA,[0, 0, 2]
TABARIA,[0, 0, 1]
TABERNA,[8, 2, 0]
TABLADO,[1, 0, 0]
TAIMADA,[0, 0, 1]
TALADOS,[1, 0, 0]
TALEGOS,[1, 0, 0]
TALENTO,[0, 7, 3]
TALLABA,[0, 1, 0]
TALLADA,[0, 1, 0]
TALONES,[0, 1, 0]
TAMAÑOS,[0, 2, 0]
TAMBIÉN,[14, 16, 55]
TAMPOCO,[0, 10, 7]
TAPARON,[1, 0, 0]
TAPARSE,[1, 0, 0]
TAPICES,[0, 0, 7]
TARDABA,[0, 0, 1]
TARDADO,[0, 0, 1]
TARDARÁ,[1, 2, 0]
TARTANA,[8, 0, 2]
TAÑERLO,[0, 0, 1]
TEATRAL,[0, 1, 0]
TEATROS,[1, 0, 0]
TEJADOS,[1, 2, 0]
TEJIDAS,[0, 0, 1]
TEJIDOS,[0, 0, 1]
TEMBLAR,[1, 1, 1]
TEMERLO,[0, 0, 1]
TEMIBLE,[2, 1, 0]
TEMIERA,[4, 0, 0]
TEMORES,[0, 0, 4]
TENACES,[0, 1, 0]
TENAZAS,[0, 1, 0]
TENDIDA,[1, 1, 3]
TENDIDO,[4, 1, 5]
TENDRÁN,[0, 0, 2]
TENDRÁS,[2, 0, 2]
TENDRÍA,[3, 9, 1]
TENEMOS,[3, 7, 5]
TENERLE,[0, 1, 1]
TENERME,[0, 1, 0]
TENGÁIS,[0, 0, 2]
TENTADO,[0, 2, 0]
TENTASE,[1, 0, 0]
TERCERA,[2, 2, 15]
TERCERO,[0, 0, 3]
TERMINA,[0, 1, 4]
TERMINE,[0, 2, 0]
TERMINO,[1, 0, 0]
TERMINÓ,[0, 1, 1]
TERNERO,[0, 0, 14]
TERRAZA,[0, 0, 1]
TERRENA,[0, 0, 1]
TERRENO,[1, 2, 0]
TERRUÑO,[1, 1, 0]
TERSURA,[1, 0, 0]
TESOROS,[0, 0, 3]
TESTERO,[0, 0, 1]
TESTIGO,[1, 1, 2]
TIBURÓN,[1, 0, 0]
TIEMBLE,[0, 1, 0]
TIEMBLO,[0, 1, 0]
TIEMPOS,[14, 22, 3]
TIENDAS,[0, 0, 5]
TIENTAS,[1, 1, 0]
TIERNAS,[0, 1, 0]
TIERRAS,[1, 1, 1]
TIMIDEZ,[2, 0, 1]
TIMONEL,[1, 0, 0]
TINAYRE,[0, 0, 1]
TINTERO,[0, 0, 4]
TIRABAN,[1, 0, 0]
TIRADOR,[1, 0, 0]
TIRANDO,[1, 1, 1]
TIRANOS,[0, 1, 0]
TIRANTE,[1, 0, 0]
TIRANÍA,[0, 3, 1]
TIRARLE,[0, 1, 0]
TIRARLO,[0, 1, 0]
TIRARON,[2, 0, 0]
TIRASEN,[2, 0, 0]
TIROTEO,[0, 1, 0]
TIZONES,[0, 0, 1]
TIÑENDO,[1, 0, 0]
TIÑERON,[1, 0, 0]
TOALLAS,[0, 0, 1]
TOBILLO,[1, 0, 0]
TOCABAN,[1, 1, 1]
TOCADOR,[1, 2, 0]
TOCANDO,[0, 2, 0]
TOCANTE,[0, 2, 0]
TOCARLE,[2, 0, 0]
TOCASEN,[1, 0, 0]
TODAVÍA,[3, 12, 17]
TODISEA,[0, 0, 1]
TOLERAR,[0, 1, 1]
TOLSTOI,[0, 0, 1]
TOMABAN,[1, 0, 0]
TOMAMOS,[0, 0, 1]
TOMANDO,[2, 5, 3]
TOMARLO,[1, 0, 0]
TOMARME,[0, 0, 1]
TOMARON,[1, 0, 0]
TOMARSE,[0, 2, 0]
TOMEMOS,[0, 0, 1]
TONILLO,[0, 3, 0]
TOPANDO,[0, 1, 0]
TORCIDA,[1, 0, 0]
TORCIDO,[0, 0, 1]
TORNARÉ,[0, 0, 1]
TORNÓSE,[0, 2, 0]
TORPEZA,[2, 0, 0]
TORRERO,[0, 1, 0]
TORTURA,[0, 0, 2]
TOSTABA,[1, 0, 0]
TOZUDOS,[1, 0, 0]
TPLAUTO,[0, 0, 1]
TRABAJA,[1, 1, 1]
TRABAJO,[17, 6, 9]
TRABUCO,[1, 3, 0]
TRADUCE,[0, 0, 2]
TRAEDLE,[0, 0, 1]
TRAEDLO,[0, 0, 1]
TRAERLA,[0, 1, 0]
TRAERLO,[0, 0, 1]
TRAERTE,[0, 0, 1]
TRAGABA,[1, 0, 0]
TRAGADO,[2, 1, 0]
TRAGARA,[0, 1, 0]
TRAIDOR,[0, 3, 1]
TRAIGAN,[1, 1, 2]
TRAJERA,[0, 1, 0]
TRAJESE,[0, 0, 2]
TRAMPAS,[0, 1, 0]
TRANCES,[1, 0, 0]
TRANVÍA,[1, 0, 0]
TRASERA,[0, 0, 1]
TRASERO,[0, 0, 2]
TRASTOS,[1, 0, 0]
TRATABA,[4, 0, 0]
TRATADO,[1, 1, 0]
TRATARA,[1, 0, 0]
TRATARÁ,[0, 1, 0]
TRATASE,[0, 1, 0]
TRAZABA,[1, 0, 0]
TRAÍDAS,[1, 0, 0]
TRECHOS,[0, 1, 0]
TREINTA,[8, 2, 1]
TRIBUNA,[0, 1, 0]
TRIENIO,[0, 1, 0]
TRISTES,[2, 2, 3]
TRIUNFE,[0, 1, 0]
TRIUNFO,[2, 7, 1]
TROCOSE,[1, 0, 0]
TROCÓSE,[0, 1, 0]
TROPEZÓ,[2, 1, 0]
TROTADO,[1, 0, 0]
TRUENOS,[0, 1, 0]
TRÁFICO,[0, 1, 0]
TRÁGICO,[0, 1, 0]
TRÁTAME,[1, 0, 0]
TRÉMULA,[2, 1, 0]
TRÉMULO,[0, 0, 1]
TUERTOS,[0, 0, 9]
TUFILLO,[0, 1, 0]
TUPIDAS,[1, 0, 0]
TURBADO,[0, 1, 1]
TUVIERA,[2, 2, 0]
TUVIESE,[0, 0, 2]
TUVIMOS,[1, 1, 0]
TUVISTE,[0, 0, 5]
TÁCTICA,[0, 3, 0]
TÉRMINO,[3, 2, 2]
TÉTRICA,[1, 2, 0]
TÉTRICO,[0, 1, 0]
TÍMIDAS,[1, 0, 1]
TÍMIDOS,[0, 1, 0]
TÚMBATE,[0, 0, 1]
UNIERON,[0, 1, 0]
UNIRNOS,[1, 0, 0]
UNTARME,[0, 0, 1]
UNTARTE,[0, 0, 1]
URGENTE,[1, 0, 1]
USTEDES,[5, 7, 0]
VACANTE,[0, 1, 0]
VACILAR,[0, 1, 0]
VAGANDO,[1, 0, 1]
VAGONES,[2, 0, 0]
VALERIO,[0, 0, 1]
VALERME,[0, 0, 1]
VALIOSA,[0, 1, 0]
VALIOSO,[0, 1, 0]
VAMPIRO,[0, 0, 7]
VANIDAD,[0, 1, 1]
VAPORES,[2, 0, 0]
VARALES,[1, 0, 0]
VARAZOS,[0, 0, 2]
VARONES,[0, 0, 1]
VARONIL,[0, 4, 0]
VAYAMOS,[0, 2, 0]
VECINAS,[8, 3, 0]
VECINOS,[17, 6, 2]
VEJETES,[1, 0, 0]
VELADAS,[1, 0, 0]
VELADOR,[0, 1, 0]
VELARAN,[0, 0, 1]
VELASCO,[0, 0, 1]
VELILLO,[3, 0, 2]
VELLOSO,[1, 0, 0]
VELOCES,[0, 1, 0]
VENCIDA,[3, 1, 1]
VENCIDO,[1, 2, 1]
VENDERÉ,[0, 0, 2]
VENDIDO,[0, 1, 0]
VENDRÁS,[0, 0, 1]
VENDÁIS,[0, 0, 1]
VENENOS,[0, 1, 0]
VENGADO,[1, 0, 0]
VENGARÉ,[0, 0, 1]
VENGUES,[0, 0, 1]
VENIDAS,[1, 1, 0]
VENIDOS,[0, 0, 1]
VENIMOS,[0, 1, 0]
VENTAJA,[1, 1, 0]
VENTANA,[0, 7, 1]
VENTURA,[0, 1, 1]
VERANEO,[1, 0, 0]
VERDOSO,[1, 0, 0]
VERDUGO,[4, 1, 3]
VEREMOS,[0, 3, 2]
VERSADA,[0, 0, 2]
VERSADO,[0, 1, 1]
VERSIÓN,[0, 0, 3]
VESTIDA,[4, 0, 4]
VESTIDO,[2, 5, 5]
VESTÍAN,[0, 1, 0]
VETEADA,[1, 0, 0]
VETUSTO,[0, 1, 0]
VEÍAMOS,[2, 0, 0]
VEÍANSE,[1, 2, 1]
VIAJABA,[2, 0, 0]
VIAJADO,[0, 0, 1]
VIAJERO,[3, 0, 1]
VICARIO,[0, 3, 1]
VICENTE,[0, 3, 2]
VIDRIOS,[0, 3, 1]
VIENTOS,[1, 1, 1]
VIENTRE,[7, 0, 2]
VIERAIS,[0, 0, 1]
VINIERA,[2, 1, 1]
VINISTE,[0, 0, 4]
VIOLETA,[1, 0, 0]
VIRILES,[0, 0, 1]
VISAJES,[0, 1, 0]
VISCOSA,[1, 0, 0]
VISIBLE,[1, 3, 0]
VISIRES,[0, 0, 9]
VISITAR,[1, 3, 5]
VISITAS,[1, 11, 1]
VISTOSO,[0, 1, 0]
VITALES,[0, 0, 1]
VITORIA,[0, 2, 0]
VIVEROS,[3, 0, 0]
VIVIDAS,[0, 0, 2]
VIVIERA,[1, 0, 0]
VIVIMOS,[0, 1, 6]
VIVIRÍA,[1, 0, 0]
VIÑETAS,[0, 0, 1]
VOLANDO,[1, 0, 4]
VOLARÁN,[0, 0, 1]
VOLUBLE,[0, 1, 0]
VOLUMEN,[0, 0, 12]
VOLVERÁ,[0, 3, 2]
VOLVERÉ,[0, 3, 3]
VOLVÍAN,[1, 0, 0]
VOMITAR,[0, 0, 1]
VORACES,[1, 0, 0]
VUELTAS,[0, 0, 4]
VUELVAN,[0, 1, 0]
VUELVAS,[0, 0, 4]
VUELVEN,[2, 0, 1]
VUELVES,[0, 0, 5]
VUESTRA,[1, 36, 15]
VUESTRO,[0, 4, 6]
VÁLGAME,[1, 0, 0]
VÉRTICE,[1, 0, 0]
VÉRTIGO,[0, 1, 1]
VÍBORAS,[0, 1, 0]
VÍCTIMA,[4, 9, 3]
VÍSTETE,[0, 0, 1]
VÍVERES,[0, 0, 1]
ZAFIROS,[0, 0, 1]
ZAMARRA,[1, 0, 0]
ZAPATOS,[6, 4, 0]
ZOBEIDA,[0, 0, 16]
ZOZOBRA,[1, 4, 0]
ZUMBABA,[1, 0, 0]
ZÁNGANO,[0, 0, 1]
ÁNGELES,[1, 0, 0]
ÁNGULOS,[1, 0, 0]
ÁRBOLES,[8, 0, 3]
ÁSPERAS,[1, 0, 0]
ÉNFASIS,[1, 1, 0]
ÉXTASIS,[1, 2, 1]
ÍMPETUS,[0, 1, 0]
ÍNCLITO,[0, 2, 0]
ÍNDICAS,[0, 1, 0]
ÍNFIMOS,[0, 1, 0]
ÍNTIMAS,[0, 1, 0]
ÍNTIMOS,[0, 1, 0]
ÓRBITAS,[0, 1, 0]
ÓRDENES,[4, 15, 4]
ÚLTIMAS,[5, 7, 0]
ÚLTIMOS,[5, 2, 1]
